code,name,udm,sell_price
LAB472,CATECOLAMINAS EN ORINA 24 HRS. (EPINEFRI,,"2,265.75"
SER1430,REDUCCION Y OST TIBIA (SERVICIO MEDICO),,"7,138.56"
SER353,BIOPSIA DE EPIDIDIMO; CON AGUJA.,,365.4
SER236,APLICACION DE COLGAJO - PEDICULO NEUROVASCULAR,,"9,886.82"
109620,RELACUM 50mg/10ml SOL.INY. C/5 AMP.,MEDICAMENTO,"2,665.00"
LAB986,RAST GLUTEN IgE,,363.29
MAT1282,TEGADERM APOSITO 10x12cm 1626,,92.91
114864,INDANSEN 8MG/4ML C/3 AMP (ONDANSETRON),,207.14
112636,BEDOYECTA TRI (HIDROXICOBALAMINA/TIAMINA/PIRIDOXINA) JGA 10000 MCG/100MG/50MG/2ML,,330.75
103633,DIMETAPP PED JBE60ML JGA UVA,MEDICAMENTO,219
MAT385,DERMORAY 10X10 C/ PLATA IONICA,,512.78
114300,HIDROXIDO ALUMINO - GLICERINA - TITANIO SPF50 UVA/UVB DEF50ML (CETAPHIL ),,331.17
SER1671,URETROMEATOPLASTIA,,"3,810.66"
MAT542,GUIA CORRECAMINOS 038 X145 MCA COOK,,"1,120.39"
SER1101,MASTOIDECTOMIA SIMPLE,,"5,888.24"
112669,BROSPINA (BUPRENORFINA) AMP 0.3 MG,,361.54
MAT435,ESPONJA ESTERIL GELFOAM,,656
IMA048,RX ABDOMEN  O VIENTRE 2 POSICIONES,,649.04
LAB601,DNA DEL GEN SMN,,"5,449.32"
LAB467,CARIOTIPO POR ALTA RESOLUCION,,"14,088.80"
108933,PLAVIX 75MG C/14 GRAG,MEDICAMENTO,"1,136.82"
101845,BREDELIN 750MG C/7 TAB,MEDICAMENTO,717.61
SER217,ANGIOGRAFIA EN EXTREMIDADES (UNILATERAL),,"6,577.29"
LAB376,BIOPSIA DE NERVIO PERIFERICO,,"1,038.70"
SER450,CIRUGIA DE SACO ENDOLINFATICO CON DERIVACION,,"10,909.95"
MAT213,CARTUCHO DVD MCA SONY C/50,,417.3
SER1650,TRATAMIENTO DE EMBARAZO ECTOPICO SIN SALPINGECTOMIA Y/U OOFORECTOMIA,,"10,471.47"
IMAEXT111,TC UROLOGICO SIMPLE (P),,"2,982.00"
MAT057,ANTIDOPING 5 (INF/COC/MET/THC),,227.01
112589,ANESKET (KETAMINA) AMP 50MG/1ML,Grupo II,189.17
SER943,HISTEROSCOPIA QUIRURGICA; CON DIVICION O RESECCION DE TABIQUE INTRAUTERINO (CUALQUIER METODO).,,"5,188.76"
104764,FERROIN 100 MG AMP 3X2 ML,MEDICAMENTO,239.17
SER1216,PLASTIA HIATAL POR VIA TORACOABDOMINAL,,"13,551.31"
109009,PRAVACOL 40 MG TAB 10,MEDICAMENTO,907.21
LAB715,HEPATITIS B VIRUS CUANTITATIVO PCR,,"4,299.88"
104843,FLAGYL 500 MG CPR 30,MEDICAMENTO,198
SER042,SERVICIO ESTERILIZACION,,354.33
103104,CUERPO-AMARILLO-FTE AMP 6X2 ML,MEDICAMENTO,634.84
SER090,USO EQUIPO DE SUTURA 7207877,,163
110300,SINERGIX 25/10MG C/10 CAPS,MEDICAMENTO,603.78
250003727,INFLANOX 12 TABS 550MG,MEDICAMENTO,107.64
LAB979,RAST CASEINA (IGE),,453.23
MAT870,PROTESIS MENTON/LISA N/S 8402689,,"3,071.25"
LAB241,ANTICUERPOS ANTI RNP ( SMITH ),,525.66
109320,ANTIDOPING 5 (INF/COC/MET/THC),,"3,200.46"
107163,MELOX-PLUS CEREZA SUSP 360 ML,MEDICAMENTO,207.87
MAT967,SOL 1,,640.46
MAT4839,POMADA P/LABIOS C/60 PIEZAS,OTROS,161.46
SER1472,REPARACION REVISION Y RECONTRUCCION DE PIE. TENORRAFIA DE TENDON FLEXOR DE PIE SIN INJERTO,,"5,501.95"
MAT629,KELUAL DS SHAMPOO CAPILAR 100ML,,289.66
LAB1104,TIEMPO DE PROTROMBINA CORREGIDO CON PLASMA NORMAL,,513
MAT1533,BARRERA DE 70MM HOLLISTER REF14604,,914.55
MAT381,DERMABOND,,"8,293.94"
SER906,HERIDAS SUTURA DE MAS DE 10 CM URGENCIAS,,"5,206.39"
MAT10029,GUIA METALICA (ESTILETE) 5FR 2.0mm 25CM PEDIATRICO,OTROS,
LAB504,CITOLOGIA DE LIQUIDOS CITOCENTRIFUGADOS,,447.4
SER983,INSERCION DE UNA VIA DE ACCESO VENOSA CON O SIN RESERVORIO SUBCUTANEO (PORTO CATH),,"5,836.04"
IMA102,RX HOMBRO 2 POS. O COMPARATIVO  A.P.,,649.04
MAT032,AGUJA PARA BIOPSIA MCA COOK,,"1,294.02"
250001620,CEFALVER 500MG CAJA C/12 CAPS (CEFALEXINA),MEDICAMENTO,103.79
117205,AEROSIAL N 0.250MG/ML CAJA C/5 (BUDESONIDA),,374.61
109921,SALOFALK 250 MG SUPS 30          N,MEDICAMENTO,231.63
IMA092,RX CRANEO 2 POSICIONES,,448.27
LAB320,BETA-2 MICROGLOBULINA EN ORINA AL AZAR,,"1,641.22"
250001534,CANDIPHEN CREMA 30G,MEDICAMENTO,81.68
108711,PENAMOX M 250MG SUSP 75ML,MEDICAMENTO,251.22
SER1293,REDUCCION ABIERTA DE FRACTURA EPICONDILEA MEDIAL O LATERAL DE HUMERO CON O SIN MATERIAL DE OSTEOSINTESIS,,"9,041.17"
LAB737,HIV RNA CUANTI PCR CARGA VIRAL,,"3,462.33"
108013,"NISTATINA 100,000 UI TABS 12     GM",MEDICAMENTO,3.35
MAT244,CATGUT CROMICO  0 812T,,"1,498.76"
109171,PROBIO HP + CAPS C/30,MEDICAMENTO,342.89
IMA270,US PROSTATA TRANSRECTAL O ESFINTER ANAL,,681.49
LAB404,BIOPSIA DE QUISTE PILONIDAL,,730.12
SER1684,VASOVASOTOMIA VASOVASORRAFIA,,"17,508.13"
PQEM017,PAQUETE ANTIDOPING OSEL,,291.2
LAB314,BENZODIAZEPINA EN ORINA,,579.49
110902,TECTA 20 MG TAB 14 CAPAENTER,MEDICAMENTO,468.86
MAT1208,VENDA ELASTICA LEROY 30 CM,,123.58
MAT1415,VASO PARA MUESTRA ESTERIL,,380.64
MAT10035,SIGMOIDOSCOPIO DESECHABLE 53130,OTROS,
SER1284,REDUCCION ABIERTA DE FRACTURA DE HUESOS TARSALES (EXCEPTO ASTRAGALO Y CALCANEO) CON O SIN MATERIAL DE OSTEOSINTESIS,,"11,285.80"
MAT260,CEPILLO DENTAL 360°ADULTO MEDIANO,,146.93
MAT219,CASTPADING 10 CM CMW04,,"1,776.62"
LAB071,ACIDO FOLICO (FOLATOS),,372.63
MATSER108,STEINMAN ROSCADO 3.2MM X 248 MM,,"2,644.58"
IMA099,RX FEMUR 1 POSICION (MUSLO),,421.82
PQ056,PAQUETE QUIRURGICO AXA SINIESTRO,SERVICIO,"66,953.12"
105402,GLISURET S.P/IRRIG 3ltbolsUrol,MEDICAMENTO,403.53
102885,CO-DIOVAN 160/12.5MG GRAG14  363,MEDICAMENTO,721.85
LAB173,ANTICUERPOS ANTI ENDOMICIO IgG,,"1,745.18"
109319,PRURIX-S-F- EML 120 ML,MEDICAMENTO,206.45
103939,ELATEC 500MG C/30 GRAG,MEDICAMENTO,569.61
IMA087,RX COLUMNA LUMBAR 3 POSICIONES,,670.59
MAT768,MUÑEQUERA PULGAR EN ABD IZQ XCH,,450.68
102130,CANESTEN V 500MG CAJA C/1 OVULO (CLOTRIMAZOL),MEDICAMENTO,182.97
IMAEXT037,RM ext  DE OIDO,,"2,982.00"
MAT530,GUANTE ESTERIL MEDIANO,,182.52
LAB652,FIBRINOGENO CUANTIFICACION,,408.56
MAT093,BASCULA PEDIATRICA DIGITAL 20KG 354 SECA,,
LAB468,CARIOTIPO NEOPLASIA HEMATOLOGICA,,"14,888.96"
MAT663,LIQUIDO DE TURK 1000 ML JALMEX C,,133.54
SER1778,INSTRUMENTAL/PLACA/MATRIZ(COLUMNA),SERVICIO,"102,211.20"
MAT1095,TORUNDERO,,290.02
SER152,RESECCION DE QUISTE CONSULTA,,"1,769.41"
MAT017,OPTI CCA CASSETTES GASOMETRO,,"11,196.95"
MAT562,HOJA BISTURI # 11,,264.04
LAB231,ANTICUERPOS ANTI PAROTIDITIS (PAPERAS) IGG IGM,,"2,575.73"
MAT10036,SIGMOIDOSCOPIO DESECHABLE,OTROS,"3,877.34"
LAB252,ANTICUERPOS ANTI SRP,,"1,386.57"
104399,EVOCS-111 750MG C/5 TAB,MEDICAMENTO,674.71
SER887,GASTROSCOPIA,,"2,818.85"
SER1719,INTERCONSULTA NEFROLOGIA,,800
107281,METFORMINA/GLI 500/2.5 MG TAB 30,MEDICAMENTO,95.44
IMA187,TC ANGIO CRANEO CEREBRO (P),,"5,964.00"
MAT610,ISODINE SOL 120 ML,,362.44
115292,COMENTER 15MG CAJA C/10 TAB (MIRTAZAPINA),,556.78
SER1013,LAMINECTOMIA CON EXPLORACION Y/O DESCOMPRESION DE CORDON MEDULAR SIN FACETECTOMIA FORAMINOTOMIA O DISCOIDECTOMIA (EJ. ESTENOLISIS ESPINAL) UNO O MAS SEGMENTOS VERTEBRALES; TORACICA,,"22,686.45"
101973,BUSCAPINA-COMP AMP 3X5ML,MEDICAMENTO,513.43
MAT1369,TUBO ENDOTRAQUEAL PREFORMADO 7.0 C/ G MALLINCRODT,,143.26
IMAEXT051,TC ABDOMEN,,"2,982.00"
SER633,DESTRUCCION DE NERVIO CON AGENTES: QUIMICO TERMICO ELECTRICO O RADIOFRECUENCIA LUMBAR UN NIVEL,,"1,753.94"
103901,ECTAPRIM F 160/800MG CAJA C/14 TABS,MEDICAMENTO,201.81
LAB042,PERFIL HEPATICO (PRUEBA DE FUNCION HEPA,,459.21
PQAS005-15012015,PAQUETE MEDICAVIAL PRIMERA VEZ,,"1,456.00"
MAT1147,TUBO ENDOTRAQUEAL PREFORMADO 5.0 C/G MALLINCRODT,,250.38
103361,DESPAMEN 5/100 MG AMP 1X1 ML,MEDICAMENTO,457.56
100050,CLINDAMICINA AI 600MG ANT,MEDICAMENTO,125.86
SER1845,USO CISTOSCOPIO CON PINZA,,"4,940.00"
114271,AMOXICILINA/BROMHEXINA SUSP 250MG/4MG/5ML (BROMIXEN),,87.86
106493,LARITOL SOL 60ML 1MG/ML,MEDICAMENTO,94.16
MAT1161,TUBO REC DE SANGRE LILA 4ML BD PP (VACUTAINER),,233.69
MATSER006,CLAVO GUIA,,"2,280.63"
SER1538,SIGMOIDOSCOPIA FLEXIBLE; DIAGNOSTICA CON EXTRACCION DE TUMOR (S) POLIPO (S) U OTRAS LESIONES,,"1,827.03"
MAT555,HEMOTEK C/FILTRO S/AGUJA EQ. VENOCLISIS,,98.25
LAB1093,HORMONA ANTIMULLERIANA,,"2,965.06"
SER556,CONTROL FLUOROSCOPICO POR MAS DE 1 HORA,,"3,205.12"
MAT023,AGUJA HIPODERMICA 18 X 38*,,5.89
SER1635,TRANSFERENCIA TENDINOSA UN DEDO,,"11,285.80"
SER915,HERNIOPLASTIA INGUINAL POR LAPAROSCOPIA,,"9,521.41"
SER470,CISTOURETROSCOPIA CON FULGURACION (INCLUYE CRIOCIRUGIA O CIRUGIA CON LASER Y O RESECCION DE TUMORES DE VEJIGA DE .5 A 2CM),,"5,084.35"
LAB488,CIANURO EN SANGRE,,"2,172.72"
104800,FIRAC 250 MG TAB 10,MEDICAMENTO,232.5
SER063,DERECHO SALA PARTO 1/2 HORA,,590.55
SER628,DESTRUCCION DE LESION VAGINAL SIMPLE POR CUALQUIER METODO,,887.42
117275,ANAPSIQUE 25MG CAJA C/20 TABS (AMITRIPTILINA),,268.96
111226,TRADOL RETARD 150MG CAJA C/10 TABS (TRAMADOL),MEDICAMENTO,542.32
PQ056-25082015,PAQUETE AXA QUIRURGICO,,"17,535.00"
SER1526,SECCION DE NERVIO VESTIBULAR POR VIA TRANSLABERINTICA,,"16,620.71"
SER1308,REDUCCION ABIERTA DE FRACTURA SEPTAL CON O SIN ESTABILIZADOR.,,"7,631.75"
SER1772,LITOTRIPTOR NEUMATICO USO,SERVICIO,"5,905.54"
MATSER079,PERNO TIBIA TRIGEN 5.0 MM*55,,"2,151.04"
LAB668,FOSFATASA ALCALINA LEUCOCITARIA,,"1,463.66"
110724,SYNALAR-C 0.01% CRA 40 G 0649,MEDICAMENTO,261.58
25000669,ALNEX SOL INY 50 AMP 5ML,MEDICAMENTO,462.35
LAB399,BIOPSIA DE PROSTATA TRANSRECTAL,,"1,268.30"
107002,MACROZIT 500 MG TAB 3,MEDICAMENTO,393.73
100337,AFRIN LUB INFANTIL SPRAY NASAL 25MG 20ML (OXIMETAZOLINA),MEDICAMENTO,203.92
SER1089,MANOMETRIA ESOFAGOGASTRICA,,"1,357.22"
LAB518,CITOMEGALOVIRUS POR PCR CUALITATIVO,,"5,082.52"
MAT767,MUÑEQUERA PULGAR EN ABD DER XCH,,450.68
250005172,OLEXIN 14 CAPS 40MG,MEDICAMENTO,117.21
LAB967,PRUEBA DE DU,,140.17
MAT151,BRAZALETE P/PAC RIESGO DE CAIDA(MORADO),,24.68
IMA279,US TRANSFONTANELAR,,458.18
LAB946,PORFIRINAS EN ORINA PANEL,,"2,071.09"
LAB730,HISTOPLASMA POR PCR,,"7,333.51"
MAT308,COLLAR  FILADELFIA CHICO,,396.83
MATSER109,TORNILLO 16MM,,"1,187.55"
250005269,OTILIN SOLUCION OTICA 20ML,MEDICAMENTO,64.53
MAT264,CFAS CK-MB,,"3,640.80"
SER364,BIOPSIA DE NERVIO,,"2,443.00"
SER1580,TENOLISIS DEL EXTENSOR,,"2,630.92"
LAB1301,AC ANTIDENGUE IGG - IGM - NS1,SERVICIO,"3,150.00"
SER095,USO DE MONITOR,,417.36
110939,TEMPRA 500 MG TAB 10,MEDICAMENTO,144.21
SER1527,SECUESTRECTOMIA - EN CABEZA Y CUELLO QUIRURGICO DE HUMERO,,"11,150.07"
SER1521,SAFENECTOMIA,,"8,738.41"
MAT354,COTONOIDE 1/2 X 3,,245.37
LAB022,DESHIDROGENASA LACTICA EN SUERO (LDH),,154.29
109738,REZPLEN 250/15 MG SUSP 60 ML,MEDICAMENTO,457.36
115102,PROSEDAL SOL FRASCO C/120ML (PARACETAMOL),MEDICAMENTO,96.14
SER111,APLICACION DE VENOCLISIS,,118.11
IMA101,RX HOMBRO 1 POSICION (ESCAPULA O ACROMIO,,368.83
LAB034,GRUPO Y RH,,148.21
110733,SYNCOL-MAX 650/60/15MG CAJA C/12 COMP (PARACETAMOL/CAFEINA/PIRILAMINA),MEDICAMENTO,205.33
MAT9057,GAMMA GLUTAMIL TRANSPEPTIDASA GGT,PROCEDIMIENTO,"1,699.04"
111435,TYLEX-FLU GRIPA Y TOS TAB 20 496,MEDICAMENTO,269.36
MAT351,COTONOIDE 1 X 1/2,,232.02
SER1366,REDUCCION CERRADA DE FRACTURA DE PERONE PROXIMAL O DIAFISIS; SIN MANIPULACION,,"1,827.03"
SER1588,TENORRAFIA DEL TENDON EXTENSOR DE PIE,,"2,797.95"
PQAS005-20042015,PAQUETE MEDICAVIAL 1ERA VEZ,,"1,248.00"
LAB127,ANTICUERPOS ANTI BORRELIA BURGDORFERI IGG IGM LYME,,"2,977.56"
SER210,ANALISIS GASTRICO: PRUEBA CON ADMINISTRACION DE ESTIMULADORES DE LA SECRECION GASTRICA (EJ. HISTAMINA PENTAGASTRINA CALCIO SECRETINA.),,"2,630.92"
SER585,CORRECCION DE MIELOMENINGOCELE,,"22,728.20"
MATSER114,TORNILLO 22MM,,"1,187.55"
LAB721,HER-2/neu PARA CANCER DE MAMA (FISH),,"8,995.75"
110471,SPORANOX 100 MG 3D CAPS 6,MEDICAMENTO,321.68
MAT944,SANGRE OCULTA EN HECES HEMASCREN C/5,,"1,010.24"
IMAEXT003,RM ext 3 D MANIPULACION VASCULAR,,"2,982.00"
LAB549,CORTISONA EN SUERO,,"2,187.90"
MATSER136,TORNILLO ESPONJOSO ROSCA PARCIAL 4.0 X 5.0 MM,,195.71
113486,XYLOPROCT PLUS (LIDOCAINA/HIDROCORTISONA) SUPS 60MG/5MG,MEDICAMENTO,226.48
103628,DIMEGAN-D 5/20 MG CAPS 20,MEDICAMENTO,607.09
PQEM013,METALSA PERIODICO II,,600.01
LAB973,QUIMERISMO SECUENCIACION CUANTITATIVO,,"7,756.37"
LAB574,CULTIVO DE LIQUIDOS,,443.89
107930,NEXIUM-MUPS 40MG C/14 TAB,MEDICAMENTO,653.39
101146,ARLUY 200 MG CAPS 30,MEDICAMENTO,819.48
MAT9191,MINI SET MARIPOSA 21,,26.2
SER1383,REDUCCION CERRADA DE FRACTURA METATARSAL CON MANIPULACION,,"5,648.13"
101242,ATEMPERATOR 200 MG CPR 100,MEDICAMENTO,914.89
MAT422,EQUIPO SOLUSET MICRO PARA BOMBA 5000 XL,,367.22
IMA287,RX COLUMNA CERVICAL 4 POSICIONES,SERVICIO MEDICO,649.04
PQ007-01012016,PAQUETE CESAREA INTEGRAL 2016,,"18,795.00"
SER644,DILATACION DE ESOFAGO (CADA SESION),,"1,722.64"
SER1879,SISTEMA AFIX (ARTROSCOPIA),,"37,346.40"
MAT1100,TRANCIONE ANTI A 10ML BIORAD,,160.24
PQZ003,CESAREA ESTANDAR 2017,,"13,706.90"
MAT238,CATETER SURFLO # 24 (PZA),,41.89
PQEM004-21102014,EXAMEN DE INGRESO PINTURAS OSEL,SERVICIO,650
LAB361,BIOPSIA DE HUESO RESECCION RADICAL,,"1,219.71"
103009,CONTROLIP 160 MG CAPS 30     133,MEDICAMENTO,"1,635.08"
PQAS022-29042015,PAQUETE AXA SUBSECUENTE,,0
LAB1007,SELENIO EN SANGRE,,"3,837.30"
103379,DEXABION DC PREINY 3 X 3 ML,MEDICAMENTO,632.46
PQAS003-22122014,PAQUETE ABA SINIESTROS,SERVICIO,"1,514.24"
SER1713,CONSULTA BIOLOGIA DE LA REPRODUCCIÓN,SERVICIO,685.32
LAB392,BIOPSIA DE PIEL NEVO,,702.19
LAB582,DESCRIPCION MACROSCOPICA ESPECIMEN SIN ESTUDIO,,179.89
MAT1356,SONDA FOLEY EST.SILICONIZ. 2V GLB5 FR 16,,283.76
MAT1259,CALIDERM CRA 205G,,150.83
LAB377,BIOPSIA DE NERVIOS VAGOS,,"1,038.70"
LAB896,PANEL MOLECULAR PARA CARDIOMIOPATIA HIPERTROFICA  B,,"21,783.25"
MAT099,BATA QUIRURGICO GRANDE,,173.09
LAB059,VELOCIDAD DE SEDIMENTACION GLOBULAR (VS,,120.28
PQAS001-31122014,PAQUETE MAPFRE SUBSECUENTE,SERVICIO,0
SER1911,ESPACIADO INTERESPINOSO,,"96,880.21"
106785,LOMEXIN CRA DERMICA 30G,MEDICAMENTO,159.94
MAT885,PUNTILLA PIPETA AZ 101/1000 UL  C/250 SAR,,225.34
105752,ICADEN CREMA CAJA C/TUBO DE 20G (ISOCONAZOL),MEDICAMENTO,317.33
MATSER051,CLAVO DE TIBIA TRIGEN,,"20,553.75"
MAT343,CORREA CLAVICULA  CHICA,,239.8
MATSER071,KITT DE TRAUMATOLOGÍA,,"51,187.50"
SER2051,USO NEBULIZADOR,,230
SER1221,POR MEMBRANA CRICOTIROIDEA (PARA INTUBACION ENDOTRAQUEAL VER 31500) (PARA ASPIRACION TRAQUEAL VER 31515).,,"5,930.00"
MAT1012,SONDA NELATON LAT.ROJO EST.DES.40CM FR18,,93.08
LAB1041,TINCION DE ALBERT,,231.29
SER1065,LINFADENECTOMIA INGUINO FEMORAL,,"7,057.53"
SER1473,RESECCION DE CABEZA DE HUMERO,,"13,551.31"
107834,NEO-MELUBRINA 500MG CPR10    024,MEDICAMENTO,156.97
LAB355,BIOPSIA DE HIGADO (CUNA Y POR PUNCION),,"1,061.79"
IMA041,RM DE RODILLA,,"4,544.00"
LAB953,PROGESTERONA,,454.4
PQ048,LEGRADO /BLQ/1H/BCH,,"9,211.17"
MAT630,KEY DERMO-O-WIPE GEL CARTUCHO 1L,,227.58
MAT89,FERULA PARA PULGAR UNIVERSAL,OTROS,271.91
SER1375,REDUCCION CERRADA DE FRACTURA FEMORAL; CON MANIPULACION CON O SIN TRACCION ESQUELETICA.,,"9,041.17"
SER473,CISTOURETROSCOPIA CON RESECCION O FULGURACION DE URETEROCELE (S) UNI O BILATERAL.,,"5,648.13"
SER629,DESTRUCCION DE LESIONES DE VULVA EXTENSIVAS POR CUALQUIER METODO. (PARA DESTRUCCION DE QUISTE O ABSCESO DE GLANDULA SKENE VER EL 53270),,"3,382.61"
SER354,BIOPSIA DE ESTOMAGO POR LAPAROTOMIA,,"12,006.18"
100898,AMPLIRON-DUO 875/125MG CPR14 499,MEDICAMENTO,424.74
LAB094,ALFA 1 ANTITRIPSINA EN HECES,,"1,300.12"
SER1066,LINFADENECTOMIA PELVICA INCLUYE ILIACO EXTERNA HIPOGASTRICO Y OBTURADOR,,"12,622.15"
LAB420,BIOPSIA DE TIMO RESECCION,,"1,219.71"
SER1594,TENOTOMIA ABIERTA DEL ADUCTOR DE CADERA SUBCUTANEO,,"2,808.41"
SER1288,REDUCCION ABIERTA DE FRACTURA DE PERONE PROXIMAL O DIAFISIS CON O SIN MATERIAL DE OSTEOSINTESIS,,"7,475.15"
SER123,ELECTROCARDIOGRAMA URGENCIAS,,271.99
SER265,ARTRODESIS INTERFALANGICA CON O SIN MATERIAL DE OSTEOSINTESIS,,"5,220.07"
108066,NORDET GRAG 21               373,MEDICAMENTO,286.11
MAT7121,MASCARILLA LARINGEA 1 1/2  AMBU,OTROS,522.41
SER1302,REDUCCION ABIERTA DE FRACTURA LUXACION TIPO TRANS-ESCAFOPERISEMILUNAR,,"9,876.38"
SER846,FASCIOTOMIA MUSLO O CADERA CUALQUIER TIPO,,"9,323.06"
107384,MICARDIS 80 MG TAB 28        082,MEDICAMENTO,"1,098.09"
SER461,CISTOLAPAXIA (SERVICIOS MEDICOS/ BLOQ),,"9,135.13"
SER577,CORRECCION DE FISTULA DE VENTANA REDONDA,,"9,281.29"
MAT631,KEY JABON ESPUMA ALMENDRAS,,237.53
LAB839,MYCOBACTERIUM POR PCR EN SANGRE,,"2,729.92"
107055,MATERNA TAB 30               077,MEDICAMENTO,363.59
107580,MUCOVIBROL 7.5 MG GTS 30 ML,MEDICAMENTO,147.69
LAB802,MAGNESIO EN ORINA DE 24 HORAS,,321.24
101933,BROSPINA 0.3 MG AMP 6X1 ML,MEDICAMENTO,361.54
MAT487,FLEBOTEK  NORMOGOTERO S/AGUJA pisa,,52.73
LAB1087,APOLIPOPROTEINA A1,SERVICIO,886.71
SER988,INSTRUMENTACION PARA CIRUGIA DE COLUMNA VIA ANTERIOR,,"20,681.93"
MAT275,CKL - 200TEST COBAS C - INTEGRA,,"3,104.52"
LAB760,INMUNOFIJACION EN ORINA,,"4,216.94"
114859,BAPENTOR 1G IV (MEROPENEM),,"1,092.00"
IMA142,RX SACRO-COCCIX 1 POSICION,,432.64
MATSER092,PLACA EN T 4 ORIFICIOS,,"2,876.77"
SER160,SERVICIO APLICACION DE ENEMA,,139.2
MAT6301,BOLSA DE COLOSTOMIA MOD.8631 C/10,MATERIAL DE CURACION,"1,401.83"
111803,VIRLIX 10MG CAJA C/20 TABS (CETIRIZINA),MEDICAMENTO,588.19
MATSER045,BROCA MANO 1.6MM A.DE TRAB. 33MM LARGO 95MM,,708.75
IMA149,RX SIALOGRAFIA BILATERAL,,"2,345.99"
LAB693,GLUCOSA CURVA DE TOLERANCIA 3 HRS,,490.88
MAT550,HDL COLESTEROL (HDLC3),,"8,636.24"
MAT1257,CALIDERM AVENA FORTE CREMA 200ML,,340.67
SER1178,OSTEOTOMIA DEL CALCANEO CON O SIN MATERIAL DE OSTEOSINTESIS,,"8,884.56"
SER497,COLECTOMIA PARCIAL; CON COLOPROCTOANASTOMOSIS,,"19,199.43"
MAT732,MICROPORE 1PULG,,273.77
LAB291,ARIL SULFATASA A LEUCOCITOS EN SANGRE,,"6,307.89"
1081105,DUROLANE 60mg/3ml JERINGA PRECARGADA,MATERIAL DE CURACION,"12,300.00"
LAB164,ANTICUERPOS ANTI DENGUE IGG IGM (E.U.A.),,876.1
SER828,EXTRACCION DE CUERPO EXTRAÑO INTRANASAL,,"3,215.57"
SER1169,OSTEOTOMIA DE CLAVICULA CON O SIN FIJACION INTERNA,,"9,176.89"
13698,SEDAL SHAMPOO 200ML,OTROS,75.13
SER957,INCISION PROFUNDA CON APERTURA DE CORTEZA OSEA (EJ. PARA OSTEOMIELITIS O ABSCESO EN HUESO) EN FEMUR O RODILLA,,"4,948.63"
MAT1271,VIOLETA GENCIANA LASA SOL 55ML,,58.48
102352,CEFTRIAXONA 500MG FA 1X2ML  LGEN,MEDICAMENTO,
LAB820,METHOTREXATE SPECIALTY,,"1,539.60"
SER297,ARTROSCOPIA DE MUÑECA POR INFECCION LAVADO Y DRENAJE CON SINOVECTOMIA COMPLETA,,"8,185.07"
MAT3324,CATETER URETRAL BARD #777424,OTROS,209.25
SER1232,PROSTATA. BIOPSIA DE PROSTATA.,,"1,868.79"
MAT286,COBAS INTEGRA AMY-P 200 TEST,,"7,411.95"
111606,VANCOMICINA 500 MG FA 10 ML,MEDICAMENTO,224
SER1739,USO TERAPIA EN FRIO,SERVICIO MEDICO,"6,432.49"
106642,LIBERAN 50 MG CPR 60,MEDICAMENTO,240.7
MAT249,CATGUT CROMICO 3-0 G 122,,"1,410.61"
117389,TAMSULOSINA 0.4MG CAJA C/20 CAPS,,807.39
MAT10010,BOLSA PARA FLUIDOS BEMIS 1000 CC,,164
100332,AFRIN ADULTO SPRAY NASAL 50MG 20ML (OXIMETAZOLINA),MEDICAMENTO,202.68
109568,RECOVERON-NC .5/.4G CREMA 40G(ACIDO ACEXAMICO/NEOMICINA),MEDICAMENTO,382.63
MAT741,MISTY MAX MASCARA PEDIAT MICRO NEBULIZADOR 2444,,169.64
MAT1070,TERMOMETRO CLINICO ORAL SENSIMEDICAL,,131.14
MAT011,AEROCHAMBER PLUS INFANTIL  (AMARILLO),,511.59
SER1583,TENORRAFIA DE TENDON EXTENSOR EN MANO CADA TENDON,,"3,434.82"
IMAEXT062,TC ANGIO EXTREMIDAD INFERIOR (P),,"2,982.00"
LAB110,ANDROSTENEDIONA,,549.02
LAB1074,VARIANTES DE HEMOGLOBINA HPLC,,"2,853.74"
MAT189,CAMPANA P/CIRCUNCISION 1.1,,27.14
LAB1088,ANTICUERPOS ANTI CORE HEPATITIS C,SERVICIO MEDICO,"1,063.93"
LAB091,ALDOSTERONA EN ORINA DE 24 HRS.,,456.74
PQAS003-22012015,PAQUETE ABA PRIMERA VEZ,,"1,589.95"
SER1193,PARA ESPOLON OSEO CON O SIN LIBERACION DE FASCIA PLANTAR,,"4,656.31"
LAB262,ANTICUERPOS ANTI TREPONEMA PALLIDUM IGM LCR,,"2,151.69"
MAT388,DEXTROSOL 250ML HYCELL 50 G,,218.5
114935,ULGASTRIN 300MG C/10 TAB (RANITIDINA),,46
SER1743,USO DE EQUIPO DE RINOPLASTIA,,"1,930.66"
SER1834,SALA DE TERAPIA INTERMEDIA 24 HORAS,SERVICIO,"4,160.00"
101255,ATHOS 30 MG CAPS 20,MEDICAMENTO,165
MAT1364,TIRAS ANTIDOPING 5X1 (AMP-BAR-BZD-COC-THC),,227.01
LAB298,AURAMINA/ROD TINCION DE,,163.54
SER1404,REDUCCION CERRADA DE LUXACION DE ROTULA CON ANESTESIA,,"3,246.89"
111360,TRINSICA 40 MG CAPS 15,MEDICAMENTO,413.03
108079,NORFENON 150MG  C/30 TAB,MEDICAMENTO,475.6
SER570,CORRECCION DE ENTEROCELE POR VIA ABDOMINAL,,"8,884.56"
LAB015,COOMBS INDIRECTO,,498.09
